Name,Team,Position,Overall,Outside Scoring,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Athleticism,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Inside Scoring,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Playmaking,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Defending,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Rebounding,Offensive Rebound,Defensive Rebound,Intangibles,Potential,Total Attributes
Danilo Gallinari,Atlanta Hawks,PF,79,84.0,84.0,79.0,84.0,93.0,80.0,85.0,70.0,60.0,60.0,66.0,66.0,85.0,80.0,75.0,71.0,76.0,45.0,75.0,66.0,72.0,74.0,80.0,76.0,62.0,72.0,76.0,60.0,65.0,37.0,59.0,69.0,56.0,40.0,42.0,68.0,70.0,62.0,65.0,51.0,33.0,68.0,100.0,79.0,"3,168"
Danilo Gallinari,Atlanta Hawks,SF,79,84.0,84.0,79.0,84.0,93.0,80.0,85.0,70.0,60.0,60.0,66.0,66.0,85.0,80.0,75.0,71.0,76.0,45.0,75.0,66.0,72.0,74.0,80.0,76.0,62.0,72.0,76.0,60.0,65.0,37.0,59.0,69.0,56.0,40.0,42.0,68.0,70.0,62.0,65.0,51.0,33.0,68.0,100.0,79.0,"3,168"
Lou Williams,Atlanta Hawks,PG,76,88.63636363636364,87.5,84.0909090909091,93.18181818181819,97.72727272727273,79.54545454545455,90.9090909090909,79.54545454545455,90.9090909090909,90.9090909090909,35.22727272727273,81.81818181818181,96.5909090909091,72.72727272727273,87.5,62.5,100.0,28.40909090909091,51.13636363636363,28.40909090909091,68.18181818181819,34.09090909090909,85.22727272727273,100.0,88.63636363636364,85.22727272727273,98.86363636363636,90.9090909090909,89.77272727272727,80.68181818181819,55.68181818181818,28.40909090909091,68.18181818181819,52.27272727272727,39.77272727272727,84.0909090909091,68.18181818181819,54.54545454545455,51.13636363636363,45.45454545454545,37.5,53.40909090909091,39.77272727272727,92.04545454545455,"2,375"
Lou Williams,Atlanta Hawks,SG,76,88.63636363636364,87.5,84.0909090909091,93.18181818181819,97.72727272727273,79.54545454545455,90.9090909090909,79.54545454545455,90.9090909090909,90.9090909090909,35.22727272727273,81.81818181818181,96.5909090909091,72.72727272727273,87.5,62.5,100.0,28.40909090909091,51.13636363636363,28.40909090909091,68.18181818181819,34.09090909090909,85.22727272727273,100.0,88.63636363636364,85.22727272727273,98.86363636363636,90.9090909090909,89.77272727272727,80.68181818181819,55.68181818181818,28.40909090909091,68.18181818181819,52.27272727272727,39.77272727272727,84.0909090909091,68.18181818181819,54.54545454545455,51.13636363636363,45.45454545454545,37.5,53.40909090909091,39.77272727272727,92.04545454545455,"2,375"
Kevin Huerter,Atlanta Hawks,SG,76,90.0,97.77777777777777,100.0,91.11111111111111,87.77777777777777,77.77777777777777,83.33333333333333,84.44444444444444,93.33333333333333,86.66666666666667,55.55555555555556,83.33333333333333,94.44444444444444,83.33333333333333,92.22222222222223,56.666666666666664,81.11111111111111,33.333333333333336,72.22222222222223,27.77777777777778,64.44444444444444,38.888888888888886,50.0,88.88888888888889,80.0,82.22222222222223,84.44444444444444,80.0,84.44444444444444,70.0,61.111111111111114,48.888888888888886,71.11111111111111,62.22222222222222,46.666666666666664,80.0,70.0,71.11111111111111,38.888888888888886,46.666666666666664,38.888888888888886,54.44444444444444,100.0,88.88888888888889,"2,480"
Kevin Huerter,Atlanta Hawks,SF,76,90.0,97.77777777777777,100.0,91.11111111111111,87.77777777777777,77.77777777777777,83.33333333333333,84.44444444444444,93.33333333333333,86.66666666666667,55.55555555555556,83.33333333333333,94.44444444444444,83.33333333333333,92.22222222222223,56.666666666666664,81.11111111111111,33.333333333333336,72.22222222222223,27.77777777777778,64.44444444444444,38.888888888888886,50.0,88.88888888888889,80.0,82.22222222222223,84.44444444444444,80.0,84.44444444444444,70.0,61.111111111111114,48.888888888888886,71.11111111111111,62.22222222222222,46.666666666666664,80.0,70.0,71.11111111111111,38.888888888888886,46.666666666666664,38.888888888888886,54.44444444444444,100.0,88.88888888888889,"2,480"
Delon Wright,Atlanta Hawks,PG,76,83.33333333333333,79.16666666666667,67.70833333333333,83.33333333333333,83.33333333333333,100.0,83.33333333333333,80.20833333333333,76.04166666666667,76.04166666666667,60.416666666666664,71.875,93.75,93.75,87.5,54.166666666666664,85.41666666666667,26.041666666666668,62.5,26.041666666666668,47.916666666666664,28.125,67.70833333333333,88.54166666666667,83.33333333333333,89.58333333333333,89.58333333333333,75.0,88.54166666666667,73.95833333333333,67.70833333333333,34.375,78.125,89.58333333333333,57.291666666666664,78.125,65.625,83.33333333333333,57.291666666666664,54.166666666666664,46.875,60.416666666666664,67.70833333333333,79.16666666666667,"2,595"
Delon Wright,Atlanta Hawks,SG,76,83.33333333333333,79.16666666666667,67.70833333333333,83.33333333333333,83.33333333333333,100.0,83.33333333333333,80.20833333333333,76.04166666666667,76.04166666666667,60.416666666666664,71.875,93.75,93.75,87.5,54.166666666666664,85.41666666666667,26.041666666666668,62.5,26.041666666666668,47.916666666666664,28.125,67.70833333333333,88.54166666666667,83.33333333333333,89.58333333333333,89.58333333333333,75.0,88.54166666666667,73.95833333333333,67.70833333333333,34.375,78.125,89.58333333333333,57.291666666666664,78.125,65.625,83.33333333333333,57.291666666666664,54.166666666666664,46.875,60.416666666666664,67.70833333333333,79.16666666666667,"2,595"
Onyeka Okongwu,Atlanta Hawks,C,74,70.45454545454545,95.45454545454545,68.18181818181819,68.18181818181819,72.72727272727273,62.5,56.81818181818182,88.63636363636364,84.0909090909091,84.0909090909091,79.54545454545455,85.22727272727273,100.0,96.5909090909091,94.31818181818181,75.0,79.54545454545455,96.5909090909091,85.22727272727273,61.36363636363637,62.5,64.77272727272727,59.09090909090909,90.9090909090909,55.68181818181818,57.95454545454545,61.36363636363637,68.18181818181819,56.81818181818182,32.95454545454545,80.68181818181819,89.77272727272727,72.72727272727273,63.63636363636363,94.31818181818181,78.4090909090909,94.31818181818181,73.86363636363636,73.86363636363636,84.0909090909091,87.5,79.54545454545455,39.77272727272727,93.18181818181819,"2,522"
Onyeka Okongwu,Atlanta Hawks,PF,74,70.45454545454545,95.45454545454545,68.18181818181819,68.18181818181819,72.72727272727273,62.5,56.81818181818182,88.63636363636364,84.0909090909091,84.0909090909091,79.54545454545455,85.22727272727273,100.0,96.5909090909091,94.31818181818181,75.0,79.54545454545455,96.5909090909091,85.22727272727273,61.36363636363637,62.5,64.77272727272727,59.09090909090909,90.9090909090909,55.68181818181818,57.95454545454545,61.36363636363637,68.18181818181819,56.81818181818182,32.95454545454545,80.68181818181819,89.77272727272727,72.72727272727273,63.63636363636363,94.31818181818181,78.4090909090909,94.31818181818181,73.86363636363636,73.86363636363636,84.0909090909091,87.5,79.54545454545455,39.77272727272727,93.18181818181819,"2,522"
Gorgui Dieng,Atlanta Hawks,C,74,86.81318681318682,93.4065934065934,83.51648351648352,85.71428571428571,95.6043956043956,76.92307692307692,82.41758241758242,76.92307692307692,47.252747252747255,50.54945054945055,80.21978021978022,76.92307692307692,100.0,91.20879120879121,91.20879120879121,73.62637362637362,64.83516483516483,76.92307692307692,70.32967032967034,83.51648351648352,60.43956043956044,79.12087912087912,76.92307692307692,76.92307692307692,45.05494505494506,34.065934065934066,38.46153846153846,34.065934065934066,68.13186813186813,49.45054945054945,69.23076923076923,75.82417582417582,47.252747252747255,76.92307692307692,72.52747252747253,57.142857142857146,87.91208791208791,64.83516483516483,71.42857142857143,75.82417582417582,68.13186813186813,82.41758241758242,49.45054945054945,85.71428571428571,"2,464"
Jalen Johnson,Atlanta Hawks,SF,73,80.0,87.05882352941177,87.05882352941177,81.17647058823529,74.11764705882354,82.3529411764706,64.70588235294117,91.76470588235294,89.41176470588235,89.41176470588235,80.0,96.47058823529412,100.0,94.11764705882354,94.11764705882354,82.3529411764706,95.29411764705883,82.3529411764706,76.47058823529412,77.6470588235294,87.05882352941177,81.17647058823529,62.35294117647059,94.11764705882354,80.0,80.0,68.23529411764706,87.05882352941177,81.17647058823529,81.17647058823529,71.76470588235294,77.6470588235294,77.6470588235294,72.94117647058823,70.58823529411765,85.88235294117646,70.58823529411765,67.05882352941177,47.05882352941177,78.82352941176471,75.29411764705883,81.17647058823529,58.8235294117647,95.29411764705883,"2,596"
Jalen Johnson,Atlanta Hawks,PF,73,80.0,87.05882352941177,87.05882352941177,81.17647058823529,74.11764705882354,82.3529411764706,64.70588235294117,91.76470588235294,89.41176470588235,89.41176470588235,80.0,96.47058823529412,100.0,94.11764705882354,94.11764705882354,82.3529411764706,95.29411764705883,82.3529411764706,76.47058823529412,77.6470588235294,87.05882352941177,81.17647058823529,62.35294117647059,94.11764705882354,80.0,80.0,68.23529411764706,87.05882352941177,81.17647058823529,81.17647058823529,71.76470588235294,77.6470588235294,77.6470588235294,72.94117647058823,70.58823529411765,85.88235294117646,70.58823529411765,67.05882352941177,47.05882352941177,78.82352941176471,75.29411764705883,81.17647058823529,58.8235294117647,95.29411764705883,"2,596"
Timothe Luwawu-Cabarrot,Atlanta Hawks,SF,72,75.29411764705883,62.35294117647059,76.47058823529412,87.05882352941177,95.29411764705883,76.47058823529412,52.94117647058823,88.23529411764706,92.94117647058823,92.94117647058823,49.411764705882355,98.82352941176471,100.0,91.76470588235294,95.29411764705883,67.05882352941177,91.76470588235294,47.05882352941177,88.23529411764706,41.1764705882353,60.0,44.705882352941174,64.70588235294117,96.47058823529412,77.6470588235294,88.23529411764706,87.05882352941177,85.88235294117646,87.05882352941177,41.1764705882353,68.23529411764706,64.70588235294117,88.23529411764706,50.588235294117645,43.529411764705884,89.41176470588235,90.58823529411765,63.529411764705884,52.94117647058823,52.94117647058823,47.05882352941177,58.8235294117647,47.05882352941177,89.41176470588235,"2,364"
Timothe Luwawu-Cabarrot,Atlanta Hawks,SG,72,75.29411764705883,62.35294117647059,76.47058823529412,87.05882352941177,95.29411764705883,76.47058823529412,52.94117647058823,88.23529411764706,92.94117647058823,92.94117647058823,49.411764705882355,98.82352941176471,100.0,91.76470588235294,95.29411764705883,67.05882352941177,91.76470588235294,47.05882352941177,88.23529411764706,41.1764705882353,60.0,44.705882352941174,64.70588235294117,96.47058823529412,77.6470588235294,88.23529411764706,87.05882352941177,85.88235294117646,87.05882352941177,41.1764705882353,68.23529411764706,64.70588235294117,88.23529411764706,50.588235294117645,43.529411764705884,89.41176470588235,90.58823529411765,63.529411764705884,52.94117647058823,52.94117647058823,47.05882352941177,58.8235294117647,47.05882352941177,89.41176470588235,"2,364"
Sharife Cooper,Atlanta Hawks,PG,71,78.4090909090909,87.5,82.95454545454545,77.27272727272727,94.31818181818181,73.86363636363636,56.81818181818182,86.36363636363636,100.0,100.0,44.31818181818182,90.9090909090909,90.9090909090909,88.63636363636364,90.9090909090909,53.40909090909091,89.77272727272727,28.40909090909091,45.45454545454545,28.40909090909091,36.36363636363637,28.40909090909091,81.81818181818181,92.04545454545455,93.18181818181819,85.22727272727273,97.72727272727273,100.0,89.77272727272727,92.04545454545455,61.36363636363637,28.40909090909091,79.54545454545455,52.27272727272727,57.95454545454545,86.36363636363636,72.72727272727273,59.09090909090909,56.81818181818182,56.81818181818182,42.04545454545455,70.45454545454545,45.45454545454545,89.77272727272727,"2,389"
Skylar Mays,Atlanta Hawks,SF,71,84.78260869565217,91.30434782608695,91.30434782608695,81.52173913043478,95.65217391304348,78.26086956521739,70.65217391304348,76.08695652173913,76.08695652173913,76.08695652173913,45.65217391304348,80.43478260869566,100.0,70.65217391304348,86.95652173913044,56.52173913043478,76.08695652173913,38.04347826086956,48.91304347826087,40.21739130434783,56.52173913043478,40.21739130434783,61.95652173913044,86.95652173913044,73.91304347826087,72.82608695652173,80.43478260869566,72.82608695652173,75.0,68.47826086956522,65.21739130434783,45.65217391304348,73.91304347826087,76.08695652173913,45.65217391304348,81.52173913043478,75.0,65.21739130434783,54.34782608695652,52.17391304347826,50.0,54.34782608695652,59.78260869565217,81.52173913043478,"2,416"
Skylar Mays,Atlanta Hawks,SG,71,84.78260869565217,91.30434782608695,91.30434782608695,81.52173913043478,95.65217391304348,78.26086956521739,70.65217391304348,76.08695652173913,76.08695652173913,76.08695652173913,45.65217391304348,80.43478260869566,100.0,70.65217391304348,86.95652173913044,56.52173913043478,76.08695652173913,38.04347826086956,48.91304347826087,40.21739130434783,56.52173913043478,40.21739130434783,61.95652173913044,86.95652173913044,73.91304347826087,72.82608695652173,80.43478260869566,72.82608695652173,75.0,68.47826086956522,65.21739130434783,45.65217391304348,73.91304347826087,76.08695652173913,45.65217391304348,81.52173913043478,75.0,65.21739130434783,54.34782608695652,52.17391304347826,50.0,54.34782608695652,59.78260869565217,81.52173913043478,"2,416"
Solomon Hill,Atlanta Hawks,SF,70,78.88888888888889,85.55555555555556,74.44444444444444,80.0,84.44444444444444,87.77777777777777,61.111111111111114,80.0,80.0,48.888888888888886,66.66666666666667,77.77777777777777,100.0,100.0,90.0,65.55555555555556,82.22222222222223,33.333333333333336,72.22222222222223,56.666666666666664,64.44444444444444,56.666666666666664,60.0,95.55555555555556,61.111111111111114,72.22222222222223,80.0,72.22222222222223,46.666666666666664,35.55555555555556,67.77777777777777,53.333333333333336,86.66666666666667,51.111111111111114,44.44444444444444,84.44444444444444,84.44444444444444,73.33333333333333,66.66666666666667,53.333333333333336,44.44444444444444,61.111111111111114,50.0,78.88888888888889,"2,379"
Solomon Hill,Atlanta Hawks,PF,70,78.88888888888889,85.55555555555556,74.44444444444444,80.0,84.44444444444444,87.77777777777777,61.111111111111114,80.0,80.0,48.888888888888886,66.66666666666667,77.77777777777777,100.0,100.0,90.0,65.55555555555556,82.22222222222223,33.333333333333336,72.22222222222223,56.666666666666664,64.44444444444444,56.666666666666664,60.0,95.55555555555556,61.111111111111114,72.22222222222223,80.0,72.22222222222223,46.666666666666664,35.55555555555556,67.77777777777777,53.333333333333336,86.66666666666667,51.111111111111114,44.44444444444444,84.44444444444444,84.44444444444444,73.33333333333333,66.66666666666667,53.333333333333336,44.44444444444444,61.111111111111114,50.0,78.88888888888889,"2,379"
Jayson Tatum,Boston Celtics,SF,89,90.81632653061224,91.83673469387755,86.73469387755102,87.75510204081633,88.77551020408163,91.83673469387755,100.0,83.6734693877551,80.61224489795919,83.6734693877551,69.38775510204081,83.6734693877551,96.93877551020408,91.83673469387755,81.63265306122449,75.51020408163265,90.81632653061224,51.02040816326531,89.79591836734694,55.10204081632653,69.38775510204081,66.3265306122449,83.6734693877551,96.93877551020408,79.59183673469387,75.51020408163265,87.75510204081633,80.61224489795919,83.6734693877551,71.42857142857143,82.65306122448979,78.57142857142857,90.81632653061224,78.57142857142857,53.06122448979592,88.77551020408163,90.81632653061224,91.83673469387755,86.73469387755102,58.16326530612245,36.734693877551024,79.59183673469387,76.53061224489795,97.95918367346938,"3,025"
Jayson Tatum,Boston Celtics,PF,89,90.81632653061224,91.83673469387755,86.73469387755102,87.75510204081633,88.77551020408163,91.83673469387755,100.0,83.6734693877551,80.61224489795919,83.6734693877551,69.38775510204081,83.6734693877551,96.93877551020408,91.83673469387755,81.63265306122449,75.51020408163265,90.81632653061224,51.02040816326531,89.79591836734694,55.10204081632653,69.38775510204081,66.3265306122449,83.6734693877551,96.93877551020408,79.59183673469387,75.51020408163265,87.75510204081633,80.61224489795919,83.6734693877551,71.42857142857143,82.65306122448979,78.57142857142857,90.81632653061224,78.57142857142857,53.06122448979592,88.77551020408163,90.81632653061224,91.83673469387755,86.73469387755102,58.16326530612245,36.734693877551024,79.59183673469387,76.53061224489795,97.95918367346938,"3,025"
Jaylen Brown,Boston Celtics,SG,87,90.52631578947368,93.6842105263158,97.89473684210526,88.42105263157895,80.0,84.21052631578948,100.0,87.36842105263158,81.05263157894737,81.05263157894737,72.63157894736842,88.42105263157895,100.0,100.0,86.3157894736842,76.84210526315789,94.73684210526316,42.10526315789474,93.6842105263158,54.73684210526316,62.10526315789474,84.21052631578948,86.3157894736842,96.84210526315789,78.94736842105263,78.94736842105263,85.26315789473684,80.0,86.3157894736842,66.3157894736842,83.15789473684211,73.6842105263158,91.57894736842105,81.05263157894737,57.89473684210526,93.6842105263158,90.52631578947368,87.36842105263158,89.47368421052632,57.89473684210526,46.31578947368421,68.42105263157895,42.10526315789474,94.73684210526316,"2,928"
Jaylen Brown,Boston Celtics,SF,87,90.52631578947368,93.6842105263158,97.89473684210526,88.42105263157895,80.0,84.21052631578948,100.0,87.36842105263158,81.05263157894737,81.05263157894737,72.63157894736842,88.42105263157895,100.0,100.0,86.3157894736842,76.84210526315789,94.73684210526316,42.10526315789474,93.6842105263158,54.73684210526316,62.10526315789474,84.21052631578948,86.3157894736842,96.84210526315789,78.94736842105263,78.94736842105263,85.26315789473684,80.0,86.3157894736842,66.3157894736842,83.15789473684211,73.6842105263158,91.57894736842105,81.05263157894737,57.89473684210526,93.6842105263158,90.52631578947368,87.36842105263158,89.47368421052632,57.89473684210526,46.31578947368421,68.42105263157895,42.10526315789474,94.73684210526316,"2,928"
Robert Williams,Boston Celtics,C,80,69.79166666666667,96.875,71.875,26.041666666666668,65.625,78.125,78.125,80.20833333333333,73.95833333333333,64.58333333333333,86.45833333333333,78.125,83.33333333333333,88.54166666666667,84.375,69.79166666666667,82.29166666666667,93.75,78.125,62.5,52.083333333333336,67.70833333333333,45.833333333333336,78.125,48.958333333333336,38.541666666666664,50.0,39.583333333333336,57.291666666666664,57.291666666666664,72.91666666666667,79.16666666666667,41.666666666666664,65.625,100.0,66.66666666666667,86.45833333333333,81.25,62.5,92.70833333333333,94.79166666666667,90.625,52.083333333333336,82.29166666666667,"2,575"
Al Horford,Boston Celtics,PF,80,84.21052631578948,95.78947368421052,81.05263157894737,85.26315789473684,82.10526315789474,73.6842105263158,84.21052631578948,77.89473684210526,55.78947368421053,50.526315789473685,95.78947368421052,72.63157894736842,100.0,89.47368421052632,82.10526315789474,76.84210526315789,68.42105263157895,78.94736842105263,68.42105263157895,80.0,88.42105263157895,87.36842105263158,52.63157894736842,88.42105263157895,66.3157894736842,83.15789473684211,52.63157894736842,34.73684210526316,88.42105263157895,73.6842105263158,74.73684210526316,86.3157894736842,71.57894736842105,45.26315789473684,71.57894736842105,70.52631578947368,89.47368421052632,73.6842105263158,89.47368421052632,63.1578947368421,45.26315789473684,81.05263157894737,42.10526315789474,83.15789473684211,"2,701"
Al Horford,Boston Celtics,C,80,84.21052631578948,95.78947368421052,81.05263157894737,85.26315789473684,82.10526315789474,73.6842105263158,84.21052631578948,77.89473684210526,55.78947368421053,50.526315789473685,95.78947368421052,72.63157894736842,100.0,89.47368421052632,82.10526315789474,76.84210526315789,68.42105263157895,78.94736842105263,68.42105263157895,80.0,88.42105263157895,87.36842105263158,52.63157894736842,88.42105263157895,66.3157894736842,83.15789473684211,52.63157894736842,34.73684210526316,88.42105263157895,73.6842105263158,74.73684210526316,86.3157894736842,71.57894736842105,45.26315789473684,71.57894736842105,70.52631578947368,89.47368421052632,73.6842105263158,89.47368421052632,63.1578947368421,45.26315789473684,81.05263157894737,42.10526315789474,83.15789473684211,"2,701"
Dennis Schroder,Boston Celtics,SG,79,84.94623655913979,80.64516129032258,94.6236559139785,82.79569892473118,90.3225806451613,75.26881720430107,86.02150537634408,84.94623655913979,90.3225806451613,94.6236559139785,49.46236559139785,79.56989247311827,100.0,96.7741935483871,86.02150537634408,52.68817204301075,86.02150537634408,26.881720430107528,48.38709677419355,26.881720430107528,40.86021505376344,29.032258064516128,69.89247311827957,91.39784946236558,89.24731182795699,91.39784946236558,92.47311827956989,90.3225806451613,91.39784946236558,78.49462365591398,63.44086021505376,36.55913978494624,78.49462365591398,52.68817204301075,43.01075268817204,79.56989247311827,77.41935483870968,72.04301075268818,64.51612903225806,45.16129032258065,35.483870967741936,53.763440860215056,75.26881720430107,86.02150537634408,"2,534"
