Name,Team,Position,Overall,Outside Scoring,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Athleticism,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Inside Scoring,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Playmaking,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Defending,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Rebounding,Offensive Rebound,Defensive Rebound,Intangibles,Potential,Total Attributes
Ayo Dosunmu,Chicago Bulls,PG,71,77.01149425287356,83.9080459770115,89.65517241379311,85.05747126436782,89.65517241379311,68.96551724137932,45.97701149425287,85.05747126436782,87.35632183908046,87.35632183908046,59.770114942528735,86.20689655172414,97.70114942528735,86.20689655172414,91.95402298850574,62.06896551724138,82.75862068965517,28.735632183908045,86.20689655172414,40.229885057471265,57.47126436781609,48.275862068965516,51.724137931034484,100.0,79.3103448275862,75.86206896551724,86.20689655172414,83.9080459770115,75.86206896551724,74.71264367816092,68.96551724137932,43.67816091954023,79.3103448275862,45.97701149425287,58.62068965517241,89.65517241379311,78.16091954022988,79.3103448275862,74.71264367816092,56.32183908045977,42.52873563218391,68.96551724137932,80.45977011494253,88.50574712643679,"2,420"
Matt Thomas,Chicago Bulls,PG,71,82.6086956521739,78.26086956521739,88.04347826086956,86.95652173913044,97.82608695652173,81.52173913043478,65.21739130434783,76.08695652173913,69.56521739130434,68.47826086956522,43.47826086956522,69.56521739130434,97.82608695652173,92.3913043478261,92.3913043478261,58.69565217391305,72.82608695652173,38.04347826086956,59.78260869565217,43.47826086956522,56.52173913043478,43.47826086956522,52.17391304347826,100.0,63.04347826086956,65.21739130434783,72.82608695652173,64.1304347826087,71.73913043478261,39.130434782608695,51.08695652173913,52.17391304347826,55.43478260869565,34.78260869565217,27.17391304347826,66.30434782608695,61.95652173913044,59.78260869565217,48.91304347826087,50.0,39.130434782608695,59.78260869565217,86.95652173913044,80.43478260869566,"2,285"
Devon Dotson,Chicago Bulls,PG,69,70.52631578947368,71.57894736842105,73.6842105263158,74.73684210526316,84.21052631578948,63.1578947368421,57.89473684210526,86.3157894736842,95.78947368421052,95.78947368421052,54.73684210526316,85.26315789473684,100.0,89.47368421052632,84.21052631578948,50.526315789473685,77.89473684210526,26.31578947368421,78.94736842105263,28.42105263157895,36.8421052631579,26.31578947368421,46.31578947368421,78.94736842105263,76.84210526315789,73.6842105263158,80.0,95.78947368421052,73.6842105263158,63.1578947368421,53.68421052631579,38.94736842105263,63.1578947368421,63.1578947368421,28.42105263157895,73.6842105263158,54.73684210526316,67.36842105263158,36.8421052631579,58.94736842105263,54.73684210526316,62.10526315789474,42.10526315789474,76.84210526315789,"2,355"
Darius Garland,Cleveland Cavaliers,PG,82,88.77551020408163,87.75510204081633,75.51020408163265,84.6938775510204,86.73469387755102,100.0,96.93877551020408,82.65306122448979,89.79591836734694,89.79591836734694,40.816326530612244,85.71428571428571,96.93877551020408,96.93877551020408,81.63265306122449,58.16326530612245,85.71428571428571,25.510204081632654,66.3265306122449,32.6530612244898,37.755102040816325,42.857142857142854,75.51020408163265,96.93877551020408,86.73469387755102,84.6938775510204,89.79591836734694,89.79591836734694,90.81632653061224,80.61224489795919,53.06122448979592,31.632653061224488,66.3265306122449,54.08163265306123,32.6530612244898,79.59183673469387,67.34693877551021,51.02040816326531,40.816326530612244,37.755102040816325,32.6530612244898,41.83673469387755,96.93877551020408,87.75510204081633,"2,641"
Collin Sexton,Cleveland Cavaliers,PG,79,88.77551020408163,93.87755102040816,77.55102040816327,82.65306122448979,82.65306122448979,94.89795918367346,100.0,85.71428571428571,90.81632653061224,89.79591836734694,59.183673469387756,85.71428571428571,96.93877551020408,91.83673469387755,82.65306122448979,59.183673469387756,89.79591836734694,30.612244897959183,76.53061224489795,25.510204081632654,38.775510204081634,28.571428571428573,89.79591836734694,96.93877551020408,81.63265306122449,79.59183673469387,87.75510204081633,88.77551020408163,77.55102040816327,72.44897959183673,57.142857142857146,45.91836734693877,68.36734693877551,42.857142857142854,35.714285714285715,77.55102040816327,68.36734693877551,70.40816326530613,51.02040816326531,41.83673469387755,40.816326530612244,42.857142857142854,81.63265306122449,85.71428571428571,"2,668"
Ricky Rubio,Cleveland Cavaliers,PG,79,85.22727272727273,84.0909090909091,84.0909090909091,80.68181818181819,98.86363636363636,90.9090909090909,73.86363636363636,77.27272727272727,85.22727272727273,85.22727272727273,30.681818181818183,68.18181818181819,100.0,82.95454545454545,90.9090909090909,50.0,84.0909090909091,28.40909090909091,28.40909090909091,28.40909090909091,45.45454545454545,29.545454545454547,61.36363636363637,97.72727272727273,93.18181818181819,95.45454545454545,97.72727272727273,85.22727272727273,100.0,88.63636363636364,71.5909090909091,36.36363636363637,88.63636363636364,90.9090909090909,34.09090909090909,89.77272727272727,86.36363636363636,79.54545454545455,68.18181818181819,51.13636363636363,37.5,63.63636363636363,96.5909090909091,89.77272727272727,"2,453"
Kevin Pangos,Cleveland Cavaliers,PG,70,85.88235294117646,80.0,88.23529411764706,92.94117647058823,98.82352941176471,100.0,52.94117647058823,83.52941176470588,85.88235294117646,85.88235294117646,56.470588235294116,81.17647058823529,100.0,77.6470588235294,94.11764705882354,52.94117647058823,91.76470588235294,29.41176470588235,52.94117647058823,30.58823529411765,37.64705882352941,30.58823529411765,51.76470588235294,100.0,89.41176470588235,94.11764705882354,91.76470588235294,82.3529411764706,94.11764705882354,82.3529411764706,60.0,43.529411764705884,70.58823529411765,51.76470588235294,36.470588235294116,83.52941176470588,70.58823529411765,72.94117647058823,52.94117647058823,42.35294117647059,40.0,44.705882352941174,100.0,85.88235294117646,"2,309"
Luka Doncic,Dallas Mavericks,PG,94,90.9090909090909,97.97979797979798,95.95959595959596,86.86868686868686,73.73737373737374,90.9090909090909,98.98989898989899,84.84848484848484,83.83838383838383,83.83838383838383,70.70707070707071,72.72727272727273,98.98989898989899,98.98989898989899,85.85858585858585,79.79797979797979,95.95959595959596,55.55555555555556,70.70707070707071,64.64646464646465,69.6969696969697,82.82828282828282,96.96969696969697,98.98989898989899,90.9090909090909,85.85858585858585,94.94949494949495,83.83838383838383,97.97979797979798,91.91919191919192,63.63636363636363,48.484848484848484,73.73737373737374,42.42424242424242,55.55555555555556,75.75757575757575,73.73737373737374,69.6969696969697,65.65656565656566,60.60606060606061,38.38383838383838,82.82828282828282,90.9090909090909,100.0,"3,016"
Jalen Brunson,Dallas Mavericks,PG,78,93.4065934065934,100.0,98.9010989010989,90.10989010989012,86.81318681318682,90.10989010989012,93.4065934065934,81.31868131868131,90.10989010989012,90.10989010989012,46.15384615384615,75.82417582417582,93.4065934065934,85.71428571428571,89.01098901098901,64.83516483516483,94.50549450549451,43.956043956043956,54.94505494505494,54.94505494505494,61.53846153846154,54.94505494505494,71.42857142857143,82.41758241758242,90.10989010989012,92.3076923076923,94.50549450549451,89.01098901098901,96.7032967032967,76.92307692307692,58.24175824175824,60.43956043956044,76.92307692307692,40.65934065934066,29.67032967032967,85.71428571428571,71.42857142857143,60.43956043956044,38.46153846153846,50.54945054945055,37.362637362637365,63.73626373626374,60.43956043956044,85.71428571428571,"2,556"
Trey Burke,Dallas Mavericks,PG,75,96.5909090909091,100.0,100.0,90.9090909090909,100.0,92.04545454545455,96.5909090909091,84.0909090909091,90.9090909090909,90.9090909090909,46.59090909090909,79.54545454545455,96.5909090909091,96.5909090909091,90.9090909090909,53.40909090909091,84.0909090909091,28.40909090909091,34.09090909090909,31.818181818181817,51.13636363636363,39.77272727272727,62.5,96.5909090909091,86.36363636363636,90.9090909090909,97.72727272727273,90.9090909090909,95.45454545454545,55.68181818181818,60.22727272727273,54.54545454545455,71.5909090909091,63.63636363636363,47.72727272727273,77.27272727272727,61.36363636363637,68.18181818181819,39.77272727272727,39.77272727272727,35.22727272727273,43.18181818181818,85.22727272727273,85.22727272727273,"2,432"
Frank Ntilikina,Dallas Mavericks,PG,72,82.55813953488372,68.6046511627907,91.86046511627907,89.53488372093024,100.0,87.20930232558139,58.13953488372093,86.04651162790698,93.02325581395348,95.34883720930233,54.651162790697676,81.3953488372093,94.18604651162791,93.02325581395348,93.02325581395348,55.81395348837209,75.5813953488372,34.883720930232556,52.325581395348834,37.2093023255814,55.81395348837209,46.51162790697674,45.348837209302324,98.83720930232558,82.55813953488372,89.53488372093024,100.0,93.02325581395348,89.53488372093024,40.69767441860465,80.23255813953489,40.69767441860465,95.34883720930233,93.02325581395348,59.30232558139535,95.34883720930233,93.02325581395348,81.3953488372093,81.3953488372093,46.51162790697674,40.69767441860465,52.325581395348834,34.883720930232556,88.37209302325581,"2,421"
Jaquori McLaughlin,Dallas Mavericks,PG,68,80.95238095238095,86.9047619047619,88.0952380952381,95.23809523809524,95.23809523809524,59.523809523809526,59.523809523809526,84.52380952380952,88.0952380952381,88.0952380952381,54.76190476190476,83.33333333333333,95.23809523809524,89.28571428571429,95.23809523809524,66.66666666666667,90.47619047619048,41.666666666666664,82.14285714285714,35.714285714285715,72.61904761904762,58.333333333333336,53.57142857142857,100.0,80.95238095238095,89.28571428571429,88.0952380952381,79.76190476190476,83.33333333333333,65.47619047619048,61.904761904761905,40.476190476190474,59.523809523809526,80.95238095238095,65.47619047619048,83.33333333333333,59.523809523809526,55.95238095238095,47.61904761904762,47.61904761904762,42.857142857142854,51.19047619047619,59.523809523809526,86.9047619047619,"2,312"
Jamal Murray,Denver Nuggets,PG,85,90.52631578947368,98.94736842105263,83.15789473684211,88.42105263157895,88.42105263157895,89.47368421052632,94.73684210526316,83.15789473684211,83.15789473684211,83.15789473684211,56.8421052631579,84.21052631578948,100.0,89.47368421052632,82.10526315789474,68.42105263157895,94.73684210526316,31.57894736842105,86.3157894736842,40.0,48.421052631578945,77.89473684210526,82.10526315789474,88.42105263157895,86.3157894736842,94.73684210526316,92.63157894736842,81.05263157894737,88.42105263157895,73.6842105263158,67.36842105263158,36.8421052631579,83.15789473684211,58.94736842105263,44.21052631578947,82.10526315789474,78.94736842105263,78.94736842105263,73.6842105263158,46.31578947368421,38.94736842105263,53.68421052631579,73.6842105263158,91.57894736842105,"2,752"
Monte Morris,Denver Nuggets,PG,77,85.71428571428571,79.59183673469387,80.61224489795919,84.6938775510204,80.61224489795919,100.0,86.73469387755102,76.53061224489795,84.6938775510204,84.6938775510204,41.83673469387755,73.46938775510205,86.73469387755102,81.63265306122449,82.65306122448979,52.04081632653061,80.61224489795919,25.510204081632654,51.02040816326531,28.571428571428573,45.91836734693877,32.6530612244898,71.42857142857143,81.63265306122449,85.71428571428571,95.91836734693878,87.75510204081633,84.6938775510204,95.91836734693878,66.3265306122449,52.04081632653061,44.89795918367347,63.265306122448976,42.857142857142854,52.04081632653061,71.42857142857143,53.06122448979592,56.12244897959184,35.714285714285715,38.775510204081634,30.612244897959183,45.91836734693877,86.73469387755102,79.59183673469387,"2,507"
Facundo Campazzo,Denver Nuggets,PG,76,85.26315789473684,81.05263157894737,77.89473684210526,84.21052631578948,89.47368421052632,100.0,78.94736842105263,75.78947368421052,75.78947368421052,75.78947368421052,51.578947368421055,61.05263157894737,84.21052631578948,100.0,84.21052631578948,48.421052631578945,75.78947368421052,26.31578947368421,26.31578947368421,45.26315789473684,42.10526315789474,36.8421052631579,52.63157894736842,85.26315789473684,81.05263157894737,86.3157894736842,83.15789473684211,73.6842105263158,90.52631578947368,73.6842105263158,73.6842105263158,42.10526315789474,82.10526315789474,87.36842105263158,52.63157894736842,83.15789473684211,86.3157894736842,90.52631578947368,68.42105263157895,43.1578947368421,35.78947368421053,49.473684210526315,100.0,81.05263157894737,"2,566"
Nah’Shon Hyland,Denver Nuggets,PG,73,86.36363636363636,79.54545454545455,87.5,88.63636363636364,95.45454545454545,95.45454545454545,73.86363636363636,82.95454545454545,98.86363636363636,98.86363636363636,36.36363636363637,77.27272727272727,100.0,79.54545454545455,90.9090909090909,57.95454545454545,86.36363636363636,28.40909090909091,68.18181818181819,34.09090909090909,36.36363636363637,36.36363636363637,79.54545454545455,96.5909090909091,77.27272727272727,78.4090909090909,89.77272727272727,95.45454545454545,75.0,48.86363636363637,59.09090909090909,34.09090909090909,69.31818181818181,69.31818181818181,32.95454545454545,81.81818181818181,68.18181818181819,67.04545454545455,51.13636363636363,43.18181818181818,36.36363636363637,50.0,73.86363636363636,89.77272727272727,"2,358"
Austin Rivers,Denver Nuggets,PG,73,73.11827956989248,80.64516129032258,69.89247311827957,87.09677419354838,76.34408602150538,75.26881720430107,48.38709677419355,81.72043010752688,82.79569892473118,82.79569892473118,47.31182795698925,88.17204301075269,100.0,86.02150537634408,88.17204301075269,55.913978494623656,86.02150537634408,26.881720430107528,69.89247311827957,33.333333333333336,46.236559139784944,45.16129032258065,64.51612903225806,75.26881720430107,78.49462365591398,80.64516129032258,92.47311827956989,82.79569892473118,82.79569892473118,53.763440860215056,65.59139784946237,37.634408602150536,84.94623655913979,56.98924731182796,32.25806451612903,84.94623655913979,83.87096774193549,64.51612903225806,80.64516129032258,41.935483870967744,32.25806451612903,51.61290322580645,96.7741935483871,79.56989247311827,"2,454"
Markus Howard,Denver Nuggets,PG,67,79.54545454545455,77.27272727272727,89.77272727272727,82.95454545454545,96.5909090909091,56.81818181818182,73.86363636363636,86.36363636363636,100.0,100.0,51.13636363636363,92.04545454545455,90.9090909090909,79.54545454545455,90.9090909090909,50.0,79.54545454545455,28.40909090909091,51.13636363636363,28.40909090909091,45.45454545454545,28.40909090909091,45.45454545454545,96.5909090909091,79.54545454545455,77.27272727272727,92.04545454545455,97.72727272727273,76.13636363636364,54.54545454545455,46.59090909090909,28.40909090909091,51.13636363636363,42.04545454545455,42.04545454545455,73.86363636363636,53.40909090909091,51.13636363636363,28.40909090909091,45.45454545454545,30.681818181818183,59.09090909090909,62.5,82.95454545454545,"2,190"
Cade Cunningham,Detroit Pistons,PG,80,83.6734693877551,82.65306122448979,79.59183673469387,82.65306122448979,86.73469387755102,86.73469387755102,81.63265306122449,80.61224489795919,84.6938775510204,84.6938775510204,63.265306122448976,81.63265306122449,89.79591836734694,81.63265306122449,81.63265306122449,70.40816326530613,83.6734693877551,40.816326530612244,76.53061224489795,61.224489795918366,63.265306122448976,61.224489795918366,76.53061224489795,100.0,80.61224489795919,77.55102040816327,87.75510204081633,84.6938775510204,81.63265306122449,70.40816326530613,70.40816326530613,60.204081632653065,76.53061224489795,55.10204081632653,57.142857142857146,81.63265306122449,76.53061224489795,77.55102040816327,76.53061224489795,50.0,36.734693877551024,63.265306122448976,86.73469387755102,96.93877551020408,"2,820"
