Name,Team,Position,Overall,Outside Scoring,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Athleticism,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Inside Scoring,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Playmaking,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Defending,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Rebounding,Offensive Rebound,Defensive Rebound,Intangibles,Potential,Total Attributes
Paul Millsap,Brooklyn Nets,C,78,76.84210526315789,97.89473684210526,69.47368421052632,80.0,75.78947368421052,73.6842105263158,63.1578947368421,80.0,62.10526315789474,47.36842105263158,91.57894736842105,69.47368421052632,100.0,93.6842105263158,95.78947368421052,81.05263157894737,76.84210526315789,73.6842105263158,73.6842105263158,81.05263157894737,88.42105263157895,87.36842105263158,63.1578947368421,100.0,64.21052631578948,64.21052631578948,73.6842105263158,62.10526315789474,77.89473684210526,45.26315789473684,81.05263157894737,86.3157894736842,82.10526315789474,69.47368421052632,73.6842105263158,81.05263157894737,84.21052631578948,84.21052631578948,84.21052631578948,69.47368421052632,65.26315789473684,73.6842105263158,36.8421052631579,85.26315789473684,"2,749"
Blake Griffin,Brooklyn Nets,C,76,76.53061224489795,83.6734693877551,45.91836734693877,80.61224489795919,75.51020408163265,100.0,71.42857142857143,82.65306122448979,69.38775510204081,72.44897959183673,86.73469387755102,86.73469387755102,96.93877551020408,76.53061224489795,89.79591836734694,75.51020408163265,79.59183673469387,86.73469387755102,81.63265306122449,75.51020408163265,75.51020408163265,77.55102040816327,42.857142857142854,86.73469387755102,72.44897959183673,76.53061224489795,78.57142857142857,67.34693877551021,75.51020408163265,66.3265306122449,58.16326530612245,74.48979591836735,60.204081632653065,41.83673469387755,52.04081632653061,66.3265306122449,71.42857142857143,40.816326530612244,56.12244897959184,56.12244897959184,41.83673469387755,69.38775510204081,81.63265306122449,80.61224489795919,"2,688"
Nicolas Claxton,Brooklyn Nets,C,76,76.66666666666667,88.88888888888889,71.11111111111111,74.44444444444444,55.55555555555556,88.88888888888889,77.77777777777777,84.44444444444444,70.0,68.88888888888889,78.88888888888889,87.77777777777777,100.0,98.88888888888889,88.88888888888889,81.11111111111111,83.33333333333333,88.88888888888889,83.33333333333333,80.0,71.11111111111111,80.0,73.33333333333333,88.88888888888889,47.77777777777778,44.44444444444444,54.44444444444444,48.888888888888886,53.333333333333336,35.55555555555556,72.22222222222223,82.22222222222223,71.11111111111111,62.22222222222222,97.77777777777777,71.11111111111111,80.0,48.888888888888886,61.111111111111114,81.11111111111111,73.33333333333333,88.88888888888889,66.66666666666667,87.77777777777777,"2,544"
James Johnson,Brooklyn Nets,C,72,68.42105263157895,78.94736842105263,63.1578947368421,66.3157894736842,66.3157894736842,73.6842105263158,63.1578947368421,80.0,70.52631578947368,57.89473684210526,84.21052631578948,75.78947368421052,88.42105263157895,98.94736842105263,87.36842105263158,73.6842105263158,83.15789473684211,63.1578947368421,78.94736842105263,62.10526315789474,66.3157894736842,76.84210526315789,57.89473684210526,100.0,68.42105263157895,73.6842105263158,77.89473684210526,63.1578947368421,73.6842105263158,51.578947368421055,75.78947368421052,77.89473684210526,77.89473684210526,62.10526315789474,81.05263157894737,77.89473684210526,78.94736842105263,84.21052631578948,68.42105263157895,54.73684210526316,43.1578947368421,66.3157894736842,47.36842105263158,77.89473684210526,"2,609"
Day’Ron Sharpe,Brooklyn Nets,C,71,54.44444444444444,77.77777777777777,54.44444444444444,32.22222222222222,55.55555555555556,66.66666666666667,38.888888888888886,83.33333333333333,67.77777777777777,67.77777777777777,87.77777777777777,81.11111111111111,88.88888888888889,100.0,88.88888888888889,65.55555555555556,78.88888888888889,83.33333333333333,77.77777777777777,53.333333333333336,38.888888888888886,53.333333333333336,48.888888888888886,88.88888888888889,62.22222222222222,68.88888888888889,64.44444444444444,42.22222222222222,73.33333333333333,64.44444444444444,66.66666666666667,76.66666666666667,66.66666666666667,42.22222222222222,77.77777777777777,66.66666666666667,76.66666666666667,61.111111111111114,66.66666666666667,86.66666666666667,92.22222222222223,81.11111111111111,55.55555555555556,87.77777777777777,"2,336"
Mason Plumlee,Charlotte Hornets,C,79,77.17391304347827,91.30434782608695,65.21739130434783,63.04347826086956,72.82608695652173,86.95652173913044,81.52173913043478,77.17391304347827,61.95652173913044,44.56521739130435,79.34782608695652,81.52173913043478,84.78260869565217,100.0,90.21739130434783,83.69565217391305,85.8695652173913,86.95652173913044,86.95652173913044,81.52173913043478,76.08695652173913,76.08695652173913,85.8695652173913,88.04347826086956,66.30434782608695,81.52173913043478,40.21739130434783,54.34782608695652,78.26086956521739,76.08695652173913,67.3913043478261,80.43478260869566,50.0,45.65217391304348,73.91304347826087,52.17391304347826,83.69565217391305,73.91304347826087,81.52173913043478,89.1304347826087,79.34782608695652,97.82608695652173,59.78260869565217,85.8695652173913,"2,636"
P.J. Washington,Charlotte Hornets,C,78,76.53061224489795,75.51020408163265,61.224489795918366,82.65306122448979,76.53061224489795,78.57142857142857,81.63265306122449,77.55102040816327,76.53061224489795,76.53061224489795,69.38775510204081,70.40816326530613,86.73469387755102,81.63265306122449,80.61224489795919,70.40816326530613,75.51020408163265,66.3265306122449,81.63265306122449,63.265306122448976,66.3265306122449,70.40816326530613,61.224489795918366,81.63265306122449,60.204081632653065,56.12244897959184,71.42857142857143,64.28571428571429,61.224489795918366,46.93877551020408,61.224489795918366,63.265306122448976,53.06122448979592,50.0,81.63265306122449,68.36734693877551,65.3061224489796,63.265306122448976,40.816326530612244,62.244897959183675,51.02040816326531,72.44897959183673,100.0,83.6734693877551,"2,604"
Kai Jones,Charlotte Hornets,C,72,78.57142857142857,80.95238095238095,82.14285714285714,82.14285714285714,82.14285714285714,71.42857142857143,71.42857142857143,85.71428571428571,78.57142857142857,78.57142857142857,77.38095238095238,82.14285714285714,100.0,89.28571428571429,95.23809523809524,63.095238095238095,76.19047619047619,95.23809523809524,95.23809523809524,48.80952380952381,47.61904761904762,47.61904761904762,50.0,44.04761904761905,50.0,45.23809523809524,41.666666666666664,67.85714285714286,57.142857142857146,35.714285714285715,78.57142857142857,92.85714285714286,55.95238095238095,50.0,91.66666666666667,77.38095238095238,100.0,79.76190476190476,77.38095238095238,86.9047619047619,89.28571428571429,83.33333333333333,59.523809523809526,95.23809523809524,"2,332"
Vernon Carey Jr.,Charlotte Hornets,C,72,81.52173913043478,91.30434782608695,79.34782608695652,68.47826086956522,80.43478260869566,100.0,70.65217391304348,77.17391304347827,53.26086956521739,53.26086956521739,90.21739130434783,78.26086956521739,89.1304347826087,86.95652173913044,92.3913043478261,75.0,61.95652173913044,86.95652173913044,76.08695652173913,75.0,67.3913043478261,72.82608695652173,84.78260869565217,73.91304347826087,43.47826086956522,42.391304347826086,47.82608695652174,40.21739130434783,56.52173913043478,29.347826086956523,56.52173913043478,71.73913043478261,39.130434782608695,32.608695652173914,88.04347826086956,47.82608695652174,67.3913043478261,56.52173913043478,48.91304347826087,69.56521739130434,56.52173913043478,82.6086956521739,70.65217391304348,82.6086956521739,"2,386"
Nick Richards,Charlotte Hornets,C,71,60.0,77.6470588235294,81.17647058823529,29.41176470588235,85.88235294117646,52.94117647058823,29.41176470588235,89.41176470588235,84.70588235294117,82.3529411764706,76.47058823529412,88.23529411764706,95.29411764705883,100.0,98.82352941176471,69.41176470588235,72.94117647058823,94.11764705882354,94.11764705882354,51.76470588235294,55.294117647058826,47.05882352941177,47.05882352941177,94.11764705882354,44.705882352941174,43.529411764705884,41.1764705882353,57.64705882352941,42.35294117647059,36.470588235294116,64.70588235294117,85.88235294117646,55.294117647058826,35.294117647058826,89.41176470588235,61.1764705882353,88.23529411764706,47.05882352941177,58.8235294117647,84.70588235294117,89.41176470588235,80.0,41.1764705882353,88.23529411764706,"2,193"
Nikola Vucevic,Chicago Bulls,C,83,87.75510204081633,95.91836734693878,84.6938775510204,84.6938775510204,85.71428571428571,81.63265306122449,91.83673469387755,73.46938775510205,63.265306122448976,46.93877551020408,90.81632653061224,45.91836734693877,96.93877551020408,93.87755102040816,78.57142857142857,84.6938775510204,79.59183673469387,86.73469387755102,66.3265306122449,90.81632653061224,85.71428571428571,89.79591836734694,79.59183673469387,100.0,61.224489795918366,83.6734693877551,35.714285714285715,32.6530612244898,83.6734693877551,71.42857142857143,57.142857142857146,77.55102040816327,41.83673469387755,41.83673469387755,58.16326530612245,50.0,75.51020408163265,58.16326530612245,56.12244897959184,82.65306122448979,70.40816326530613,93.87755102040816,71.42857142857143,86.73469387755102,"2,752"
Tony Bradley,Chicago Bulls,C,74,66.66666666666667,93.33333333333333,73.33333333333333,28.88888888888889,74.44444444444444,72.22222222222223,55.55555555555556,75.55555555555556,56.666666666666664,46.666666666666664,91.11111111111111,56.666666666666664,88.88888888888889,100.0,88.88888888888889,80.0,82.22222222222223,83.33333333333333,66.66666666666667,80.0,68.88888888888889,87.77777777777777,72.22222222222223,94.44444444444444,47.77777777777778,48.888888888888886,48.888888888888886,36.666666666666664,64.44444444444444,40.0,63.333333333333336,80.0,38.888888888888886,41.111111111111114,86.66666666666667,60.0,77.77777777777777,64.44444444444444,61.111111111111114,95.55555555555556,95.55555555555556,94.44444444444444,27.77777777777778,82.22222222222223,"2,350"
Ed Davis,Chicago Bulls,C,73,54.44444444444444,82.22222222222223,57.77777777777778,27.77777777777778,68.88888888888889,55.55555555555556,33.333333333333336,80.0,72.22222222222223,42.22222222222222,86.66666666666667,83.33333333333333,88.88888888888889,94.44444444444444,90.0,66.66666666666667,66.66666666666667,83.33333333333333,76.66666666666667,66.66666666666667,63.333333333333336,61.111111111111114,46.666666666666664,70.0,47.77777777777778,35.55555555555556,50.0,42.22222222222222,66.66666666666667,42.22222222222222,65.55555555555556,74.44444444444444,44.44444444444444,70.0,85.55555555555556,60.0,74.44444444444444,61.111111111111114,55.55555555555556,98.88888888888889,100.0,96.66666666666667,44.44444444444444,85.55555555555556,"2,256"
Marko Simonović,Chicago Bulls,C,70,85.88235294117646,91.76470588235294,82.3529411764706,87.05882352941177,91.76470588235294,100.0,64.70588235294117,74.11764705882354,54.11764705882353,54.11764705882353,64.70588235294117,69.41176470588235,91.76470588235294,94.11764705882354,94.11764705882354,80.0,82.3529411764706,82.3529411764706,76.47058823529412,76.47058823529412,78.82352941176471,78.82352941176471,74.11764705882354,88.23529411764706,56.470588235294116,67.05882352941177,57.64705882352941,44.705882352941174,68.23529411764706,43.529411764705884,57.64705882352941,64.70588235294117,52.94117647058823,41.1764705882353,75.29411764705883,43.529411764705884,64.70588235294117,76.47058823529412,41.1764705882353,81.17647058823529,81.17647058823529,81.17647058823529,47.05882352941177,87.05882352941177,"2,308"
Jarrett Allen,Cleveland Cavaliers,C,83,85.55555555555556,94.44444444444444,76.66666666666667,65.55555555555556,78.88888888888889,94.44444444444444,100.0,88.88888888888889,83.33333333333333,80.0,93.33333333333333,87.77777777777777,97.77777777777777,88.88888888888889,91.11111111111111,83.33333333333333,82.22222222222223,94.44444444444444,83.33333333333333,73.33333333333333,66.66666666666667,82.22222222222223,86.66666666666667,94.44444444444444,40.0,27.77777777777778,38.888888888888886,38.888888888888886,53.333333333333336,40.0,72.22222222222223,91.11111111111111,45.55555555555556,38.888888888888886,90.0,58.888888888888886,92.22222222222223,74.44444444444444,88.88888888888889,92.22222222222223,86.66666666666667,96.66666666666667,77.77777777777777,92.22222222222223,"2,635"
Evan Mobley,Cleveland Cavaliers,C,82,74.19354838709677,88.17204301075269,77.41935483870968,65.59139784946237,75.26881720430107,69.89247311827957,69.89247311827957,83.87096774193549,77.41935483870968,77.41935483870968,73.11827956989248,87.09677419354838,94.6236559139785,91.39784946236558,86.02150537634408,80.64516129032258,86.02150537634408,91.39784946236558,86.02150537634408,81.72043010752688,66.66666666666667,75.26881720430107,69.89247311827957,91.39784946236558,67.74193548387096,72.04301075268818,64.51612903225806,70.96774193548387,69.89247311827957,62.365591397849464,73.11827956989248,79.56989247311827,66.66666666666667,55.913978494623656,90.3225806451613,74.19354838709677,80.64516129032258,55.913978494623656,80.64516129032258,84.94623655913979,86.02150537634408,83.87096774193549,43.01075268817204,100.0,"2,714"
Kevin Love,Cleveland Cavaliers,C,78,84.375,91.66666666666667,72.91666666666667,83.33333333333333,84.375,88.54166666666667,83.33333333333333,76.04166666666667,68.75,39.583333333333336,80.20833333333333,72.91666666666667,91.66666666666667,100.0,80.20833333333333,79.16666666666667,75.0,78.125,52.083333333333336,80.20833333333333,88.54166666666667,88.54166666666667,76.04166666666667,93.75,60.416666666666664,67.70833333333333,54.166666666666664,34.375,80.20833333333333,64.58333333333333,56.25,71.875,52.083333333333336,42.708333333333336,33.333333333333336,56.25,78.125,59.375,52.083333333333336,68.75,41.666666666666664,94.79166666666667,41.666666666666664,86.45833333333333,"2,574"
Tacko Fall,Cleveland Cavaliers,C,71,56.8421052631579,71.57894736842105,50.526315789473685,31.57894736842105,42.10526315789474,94.73684210526316,52.63157894736842,54.73684210526316,26.31578947368421,26.31578947368421,83.15789473684211,28.42105263157895,73.6842105263158,57.89473684210526,84.21052631578948,61.05263157894737,72.63157894736842,89.47368421052632,68.42105263157895,52.63157894736842,49.473684210526315,52.63157894736842,51.578947368421055,47.36842105263158,40.0,46.31578947368421,42.10526315789474,26.31578947368421,56.8421052631579,29.473684210526315,53.68421052631579,73.6842105263158,26.31578947368421,31.57894736842105,92.63157894736842,26.31578947368421,77.89473684210526,50.526315789473685,47.36842105263158,86.3157894736842,83.15789473684211,88.42105263157895,100.0,80.0,"2,077"
Kristaps Porzingis,Dallas Mavericks,C,82,84.6938775510204,86.73469387755102,84.6938775510204,81.63265306122449,86.73469387755102,86.73469387755102,81.63265306122449,78.57142857142857,67.34693877551021,66.3265306122449,75.51020408163265,79.59183673469387,95.91836734693878,86.73469387755102,78.57142857142857,85.71428571428571,79.59183673469387,91.83673469387755,76.53061224489795,84.6938775510204,89.79591836734694,88.77551020408163,76.53061224489795,100.0,51.02040816326531,51.02040816326531,69.38775510204081,57.142857142857146,40.816326530612244,36.734693877551024,66.3265306122449,79.59183673469387,57.142857142857146,33.673469387755105,81.63265306122449,63.265306122448976,83.6734693877551,61.224489795918366,66.3265306122449,73.46938775510205,60.204081632653065,86.73469387755102,51.02040816326531,90.81632653061224,"2,760"
Moses Brown,Dallas Mavericks,C,77,64.51612903225806,73.11827956989248,49.46236559139785,27.956989247311828,66.66666666666667,98.9247311827957,69.89247311827957,69.89247311827957,45.16129032258065,43.01075268817204,79.56989247311827,80.64516129032258,89.24731182795699,64.51612903225806,86.02150537634408,68.81720430107526,81.72043010752688,80.64516129032258,64.51612903225806,55.913978494623656,45.16129032258065,68.81720430107526,73.11827956989248,80.64516129032258,44.086021505376344,47.31182795698925,47.31182795698925,37.634408602150536,62.365591397849464,27.956989247311828,64.51612903225806,77.41935483870968,55.913978494623656,49.46236559139785,88.17204301075269,58.064516129032256,77.41935483870968,62.365591397849464,48.38709677419355,96.7741935483871,100.0,93.54838709677419,91.39784946236558,83.87096774193549,"2,356"
Maxi Kleber,Dallas Mavericks,C,76,77.17391304347827,81.52173913043478,85.8695652173913,92.3913043478261,100.0,65.21739130434783,38.04347826086956,72.82608695652173,48.91304347826087,41.30434782608695,85.8695652173913,60.869565217391305,92.3913043478261,92.3913043478261,86.95652173913044,72.82608695652173,76.08695652173913,81.52173913043478,81.52173913043478,72.82608695652173,72.82608695652173,69.56521739130434,43.47826086956522,86.95652173913044,60.869565217391305,76.08695652173913,69.56521739130434,48.91304347826087,73.91304347826087,34.78260869565217,71.73913043478261,80.43478260869566,78.26086956521739,39.130434782608695,68.47826086956522,75.0,81.52173913043478,73.91304347826087,76.08695652173913,60.869565217391305,47.82608695652174,73.91304347826087,86.95652173913044,82.6086956521739,"2,506"
Dwight Powell,Dallas Mavericks,C,76,74.73684210526316,70.52631578947368,68.42105263157895,63.1578947368421,80.0,84.21052631578948,84.21052631578948,80.0,74.73684210526316,50.526315789473685,84.21052631578948,70.52631578947368,94.73684210526316,100.0,87.36842105263158,81.05263157894737,73.6842105263158,78.94736842105263,68.42105263157895,81.05263157894737,83.15789473684211,83.15789473684211,87.36842105263158,94.73684210526316,54.73684210526316,57.89473684210526,63.1578947368421,46.31578947368421,67.36842105263158,38.94736842105263,66.3157894736842,77.89473684210526,47.36842105263158,55.78947368421053,71.57894736842105,61.05263157894737,71.57894736842105,77.89473684210526,68.42105263157895,71.57894736842105,70.52631578947368,71.57894736842105,42.10526315789474,78.94736842105263,"2,595"
Willie Cauley-Stein,Dallas Mavericks,C,75,71.5909090909091,85.22727272727273,42.04545454545455,55.68181818181818,71.5909090909091,96.5909090909091,79.54545454545455,88.63636363636364,79.54545454545455,72.72727272727273,87.5,85.22727272727273,96.5909090909091,100.0,95.45454545454545,82.95454545454545,85.22727272727273,96.5909090909091,79.54545454545455,89.77272727272727,62.5,73.86363636363636,82.95454545454545,95.45454545454545,54.54545454545455,77.27272727272727,39.77272727272727,36.36363636363637,85.22727272727273,34.09090909090909,73.86363636363636,86.36363636363636,57.95454545454545,43.18181818181818,93.18181818181819,73.86363636363636,88.63636363636364,70.45454545454545,73.86363636363636,80.68181818181819,73.86363636363636,87.5,34.09090909090909,85.22727272727273,"2,512"
Boban Marjanovic,Dallas Mavericks,C,74,74.73684210526316,87.36842105263158,73.6842105263158,66.3157894736842,81.05263157894737,78.94736842105263,57.89473684210526,51.578947368421055,26.31578947368421,26.31578947368421,74.73684210526316,42.10526315789474,73.6842105263158,47.36842105263158,68.42105263157895,68.42105263157895,52.63157894736842,100.0,63.1578947368421,72.63157894736842,63.1578947368421,80.0,73.6842105263158,42.10526315789474,38.94736842105263,63.1578947368421,36.8421052631579,26.31578947368421,36.8421052631579,32.63157894736842,55.78947368421053,76.84210526315789,31.57894736842105,21.05263157894737,64.21052631578948,36.8421052631579,68.42105263157895,76.84210526315789,68.42105263157895,95.78947368421052,92.63157894736842,97.89473684210526,52.63157894736842,78.94736842105263,"2,198"
Nikola Jokic,Denver Nuggets,C,95,91.83673469387755,100.0,97.95918367346938,85.71428571428571,87.75510204081633,81.63265306122449,100.0,78.57142857142857,64.28571428571429,63.265306122448976,94.89795918367346,64.28571428571429,98.9795918367347,81.63265306122449,84.6938775510204,91.83673469387755,92.85714285714286,91.83673469387755,76.53061224489795,95.91836734693878,96.93877551020408,96.93877551020408,91.83673469387755,91.83673469387755,84.6938775510204,94.89795918367346,77.55102040816327,61.224489795918366,100.0,88.77551020408163,61.224489795918366,71.42857142857143,62.244897959183675,57.142857142857146,71.42857142857143,37.755102040816325,72.44897959183673,57.142857142857146,56.12244897959184,74.48979591836735,65.3061224489796,83.6734693877551,71.42857142857143,96.93877551020408,"3,004"
JaMychal Green,Denver Nuggets,C,75,86.66666666666667,88.88888888888889,66.66666666666667,90.0,92.22222222222223,100.0,83.33333333333333,80.0,65.55555555555556,61.111111111111114,76.66666666666667,82.22222222222223,94.44444444444444,88.88888888888889,90.0,75.55555555555556,76.66666666666667,77.77777777777777,77.77777777777777,70.0,62.22222222222222,71.11111111111111,73.33333333333333,97.77777777777777,50.0,61.111111111111114,38.888888888888886,48.888888888888886,67.77777777777777,35.55555555555556,61.111111111111114,76.66666666666667,56.666666666666664,42.22222222222222,64.44444444444444,68.88888888888889,76.66666666666667,66.66666666666667,38.888888888888886,77.77777777777777,73.33333333333333,82.22222222222223,94.44444444444444,84.44444444444444,"2,488"
