Name,Team,Position,Overall,Outside Scoring,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Athleticism,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Inside Scoring,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Playmaking,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Defending,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Rebounding,Offensive Rebound,Defensive Rebound,Intangibles,Potential,Total Attributes
DeAndre’ Bembry,Brooklyn Nets,SG,74,75.55555555555556,95.55555555555556,61.111111111111114,71.11111111111111,76.66666666666667,83.33333333333333,66.66666666666667,81.11111111111111,77.77777777777777,77.77777777777777,66.66666666666667,80.0,94.44444444444444,83.33333333333333,91.11111111111111,71.11111111111111,86.66666666666667,50.0,83.33333333333333,44.44444444444444,56.666666666666664,66.66666666666667,80.0,100.0,81.11111111111111,83.33333333333333,86.66666666666667,74.44444444444444,91.11111111111111,67.77777777777777,76.66666666666667,57.77777777777778,83.33333333333333,82.22222222222223,64.44444444444444,82.22222222222223,77.77777777777777,94.44444444444444,66.66666666666667,56.666666666666664,46.666666666666664,65.55555555555556,72.22222222222223,82.22222222222223,"2,585"
Jevon Carter,Brooklyn Nets,SG,73,88.23529411764706,75.29411764705883,96.47058823529412,94.11764705882354,95.29411764705883,90.58823529411765,76.47058823529412,88.23529411764706,89.41176470588235,91.76470588235294,70.58823529411765,83.52941176470588,100.0,89.41176470588235,95.29411764705883,51.76470588235294,88.23529411764706,29.41176470588235,41.1764705882353,37.64705882352941,40.0,35.294117647058826,47.05882352941177,94.11764705882354,82.3529411764706,88.23529411764706,92.94117647058823,89.41176470588235,82.3529411764706,58.8235294117647,76.47058823529412,40.0,92.94117647058823,69.41176470588235,60.0,97.6470588235294,84.70588235294117,88.23529411764706,82.3529411764706,54.11764705882353,43.529411764705884,63.529411764705884,100.0,88.23529411764706,"2,451"
Cameron Thomas,Brooklyn Nets,SG,71,85.05747126436782,85.05747126436782,86.20689655172414,87.35632183908046,100.0,80.45977011494253,68.96551724137932,85.05747126436782,88.50574712643679,88.50574712643679,62.06896551724138,90.80459770114942,98.85057471264368,74.71264367816092,91.95402298850574,74.71264367816092,88.50574712643679,57.47126436781609,86.20689655172414,66.66666666666667,80.45977011494253,51.724137931034484,80.45977011494253,85.05747126436782,66.66666666666667,67.816091954023,89.65517241379311,80.45977011494253,59.770114942528735,34.48275862068966,58.62068965517241,47.12643678160919,67.816091954023,50.57471264367816,34.48275862068966,86.20689655172414,67.816091954023,66.66666666666667,45.97701149425287,39.08045977011494,34.48275862068966,42.52873563218391,68.96551724137932,93.10344827586206,"2,382"
LaMelo Ball,Charlotte Hornets,SG,87,84.6938775510204,80.61224489795919,85.71428571428571,82.65306122448979,79.59183673469387,81.63265306122449,96.93877551020408,80.61224489795919,85.71428571428571,85.71428571428571,51.02040816326531,80.61224489795919,92.85714285714286,86.73469387755102,83.6734693877551,69.38775510204081,90.81632653061224,45.91836734693877,66.3265306122449,53.06122448979592,59.183673469387756,53.06122448979592,85.71428571428571,100.0,87.75510204081633,90.81632653061224,87.75510204081633,85.71428571428571,95.91836734693878,79.59183673469387,73.46938775510205,45.91836734693877,79.59183673469387,84.6938775510204,52.04081632653061,84.6938775510204,78.57142857142857,90.81632653061224,71.42857142857143,59.183673469387756,47.95918367346939,70.40816326530613,61.224489795918366,95.91836734693878,"2,872"
Terry Rozier III,Charlotte Hornets,SG,81,93.6842105263158,95.78947368421052,87.36842105263158,88.42105263157895,87.36842105263158,100.0,100.0,85.26315789473684,86.3157894736842,86.3157894736842,65.26315789473684,85.26315789473684,96.84210526315789,91.57894736842105,86.3157894736842,66.3157894736842,86.3157894736842,42.10526315789474,73.6842105263158,47.36842105263158,55.78947368421053,50.526315789473685,77.89473684210526,100.0,85.26315789473684,87.36842105263158,90.52631578947368,86.3157894736842,89.47368421052632,73.6842105263158,64.21052631578948,57.89473684210526,78.94736842105263,55.78947368421053,53.68421052631579,81.05263157894737,62.10526315789474,68.42105263157895,52.63157894736842,47.36842105263158,36.8421052631579,56.8421052631579,100.0,86.3157894736842,"2,763"
Kelly Oubre Jr.,Charlotte Hornets,SG,77,78.94736842105263,82.10526315789474,68.42105263157895,78.94736842105263,73.6842105263158,92.63157894736842,78.94736842105263,83.15789473684211,75.78947368421052,86.3157894736842,61.05263157894737,100.0,94.73684210526316,78.94736842105263,88.42105263157895,62.10526315789474,89.47368421052632,42.10526315789474,88.42105263157895,36.8421052631579,44.21052631578947,34.73684210526316,72.63157894736842,84.21052631578948,69.47368421052632,73.6842105263158,82.10526315789474,72.63157894736842,84.21052631578948,33.68421052631579,66.3157894736842,51.578947368421055,77.89473684210526,48.421052631578945,65.26315789473684,80.0,73.6842105263158,78.94736842105263,52.63157894736842,61.05263157894737,53.68421052631579,67.36842105263158,94.73684210526316,82.10526315789474,"2,589"
James Bouknight,Charlotte Hornets,SG,74,82.22222222222223,83.33333333333333,80.0,82.22222222222223,90.0,77.77777777777777,77.77777777777777,88.88888888888889,96.66666666666667,96.66666666666667,60.0,100.0,96.66666666666667,83.33333333333333,88.88888888888889,63.333333333333336,86.66666666666667,38.888888888888886,94.44444444444444,33.333333333333336,41.111111111111114,42.22222222222222,78.88888888888889,91.11111111111111,75.55555555555556,76.66666666666667,88.88888888888889,93.33333333333333,75.55555555555556,44.44444444444444,65.55555555555556,48.888888888888886,76.66666666666667,76.66666666666667,33.333333333333336,88.88888888888889,75.55555555555556,76.66666666666667,44.44444444444444,54.44444444444444,48.888888888888886,60.0,100.0,91.11111111111111,"2,538"
Cody Martin,Charlotte Hornets,SG,74,77.77777777777777,82.22222222222223,63.333333333333336,78.88888888888889,64.44444444444444,100.0,77.77777777777777,80.0,64.44444444444444,64.44444444444444,64.44444444444444,83.33333333333333,94.44444444444444,100.0,88.88888888888889,62.22222222222222,91.11111111111111,27.77777777777778,83.33333333333333,61.111111111111114,48.888888888888886,42.22222222222222,61.111111111111114,83.33333333333333,70.0,71.11111111111111,77.77777777777777,63.333333333333336,76.66666666666667,60.0,65.55555555555556,53.333333333333336,68.88888888888889,70.0,58.888888888888886,73.33333333333333,74.44444444444444,72.22222222222223,55.55555555555556,65.55555555555556,63.333333333333336,67.77777777777777,66.66666666666667,82.22222222222223,"2,413"
Scottie Lewis,Charlotte Hornets,SG,69,67.70833333333333,72.91666666666667,71.875,76.04166666666667,70.83333333333333,72.91666666666667,41.666666666666664,83.33333333333333,100.0,100.0,54.166666666666664,85.41666666666667,78.125,83.33333333333333,83.33333333333333,56.25,77.08333333333333,46.875,83.33333333333333,32.291666666666664,30.208333333333332,39.583333333333336,54.166666666666664,83.33333333333333,70.83333333333333,72.91666666666667,77.08333333333333,85.41666666666667,64.58333333333333,54.166666666666664,55.208333333333336,41.666666666666664,64.58333333333333,47.916666666666664,58.333333333333336,79.16666666666667,59.375,45.833333333333336,46.875,63.541666666666664,52.083333333333336,75.0,52.083333333333336,81.25,"2,396"
Zach LaVine,Chicago Bulls,SG,88,89.79591836734694,86.73469387755102,92.85714285714286,87.75510204081633,86.73469387755102,86.73469387755102,100.0,83.6734693877551,85.71428571428571,85.71428571428571,44.89795918367347,98.9795918367347,100.0,86.73469387755102,84.6938775510204,72.44897959183673,94.89795918367346,61.224489795918366,96.93877551020408,44.89795918367347,59.183673469387756,38.775510204081634,85.71428571428571,96.93877551020408,81.63265306122449,78.57142857142857,88.77551020408163,82.65306122448979,83.6734693877551,72.44897959183673,55.10204081632653,50.0,66.3265306122449,38.775510204081634,52.04081632653061,72.44897959183673,65.3061224489796,45.91836734693877,51.02040816326531,48.97959183673469,35.714285714285715,61.224489795918366,91.83673469387755,90.81632653061224,"2,777"
Lonzo Ball,Chicago Bulls,SG,82,82.79569892473118,81.72043010752688,78.49462365591398,87.09677419354838,84.94623655913979,86.02150537634408,80.64516129032258,83.87096774193549,91.39784946236558,91.39784946236558,55.913978494623656,86.02150537634408,100.0,75.26881720430107,86.02150537634408,59.13978494623656,84.94623655913979,32.25806451612903,80.64516129032258,37.634408602150536,47.31182795698925,43.01075268817204,53.763440860215056,90.3225806451613,90.3225806451613,94.6236559139785,92.47311827956989,91.39784946236558,95.6989247311828,77.41935483870968,83.87096774193549,64.51612903225806,92.47311827956989,84.94623655913979,60.215053763440864,92.47311827956989,91.39784946236558,96.7741935483871,91.39784946236558,52.68817204301075,37.634408602150536,66.66666666666667,75.26881720430107,92.47311827956989,"2,746"
Alex Caruso,Chicago Bulls,SG,79,77.90697674418605,75.5813953488372,69.76744186046511,95.34883720930233,76.74418604651163,81.3953488372093,69.76744186046511,86.04651162790698,95.34883720930233,95.34883720930233,36.04651162790697,83.72093023255815,98.83720930232558,98.83720930232558,94.18604651162791,60.46511627906977,90.69767441860465,40.69767441860465,87.20930232558139,34.883720930232556,50.0,33.72093023255814,63.95348837209303,79.06976744186046,88.37209302325581,90.69767441860465,90.69767441860465,95.34883720930233,89.53488372093024,76.74418604651163,86.04651162790698,36.04651162790697,100.0,93.02325581395348,59.30232558139535,98.83720930232558,98.83720930232558,100.0,98.83720930232558,55.81395348837209,45.348837209302324,66.27906976744185,58.13953488372093,88.37209302325581,"2,526"
Coby White,Chicago Bulls,SG,78,85.71428571428571,83.51648351648352,93.4065934065934,85.71428571428571,100.0,93.4065934065934,60.43956043956044,87.91208791208791,93.4065934065934,93.4065934065934,61.53846153846154,89.01098901098901,98.9010989010989,93.4065934065934,87.91208791208791,61.53846153846154,84.61538461538461,32.967032967032964,71.42857142857143,37.362637362637365,49.45054945054945,53.84615384615385,71.42857142857143,87.91208791208791,86.81318681318682,84.61538461538461,94.50549450549451,92.3076923076923,84.61538461538461,76.92307692307692,60.43956043956044,53.84615384615385,70.32967032967034,39.56043956043956,43.956043956043956,84.61538461538461,72.52747252747253,70.32967032967034,49.45054945054945,49.45054945054945,35.16483516483517,63.73626373626374,93.4065934065934,87.91208791208791,"2,567"
Javonte Green,Chicago Bulls,SG,75,84.70588235294117,94.11764705882354,82.3529411764706,89.41176470588235,78.82352941176471,76.47058823529412,88.23529411764706,85.88235294117646,84.70588235294117,87.05882352941177,54.11764705882353,100.0,94.11764705882354,88.23529411764706,96.47058823529412,62.35294117647059,87.05882352941177,29.41176470588235,100.0,35.294117647058826,37.64705882352941,32.94117647058823,81.17647058823529,94.11764705882354,70.58823529411765,70.58823529411765,84.70588235294117,81.17647058823529,80.0,34.11764705882353,74.11764705882354,58.8235294117647,80.0,82.3529411764706,60.0,81.17647058823529,76.47058823529412,94.11764705882354,58.8235294117647,62.35294117647059,64.70588235294117,60.0,100.0,84.70588235294117,"2,434"
Ayo Dosunmu,Chicago Bulls,SG,71,77.01149425287356,83.9080459770115,89.65517241379311,85.05747126436782,89.65517241379311,68.96551724137932,45.97701149425287,85.05747126436782,87.35632183908046,87.35632183908046,59.770114942528735,86.20689655172414,97.70114942528735,86.20689655172414,91.95402298850574,62.06896551724138,82.75862068965517,28.735632183908045,86.20689655172414,40.229885057471265,57.47126436781609,48.275862068965516,51.724137931034484,100.0,79.3103448275862,75.86206896551724,86.20689655172414,83.9080459770115,75.86206896551724,74.71264367816092,68.96551724137932,43.67816091954023,79.3103448275862,45.97701149425287,58.62068965517241,89.65517241379311,78.16091954022988,79.3103448275862,74.71264367816092,56.32183908045977,42.52873563218391,68.96551724137932,80.45977011494253,88.50574712643679,"2,420"
Matt Thomas,Chicago Bulls,SG,71,82.6086956521739,78.26086956521739,88.04347826086956,86.95652173913044,97.82608695652173,81.52173913043478,65.21739130434783,76.08695652173913,69.56521739130434,68.47826086956522,43.47826086956522,69.56521739130434,97.82608695652173,92.3913043478261,92.3913043478261,58.69565217391305,72.82608695652173,38.04347826086956,59.78260869565217,43.47826086956522,56.52173913043478,43.47826086956522,52.17391304347826,100.0,63.04347826086956,65.21739130434783,72.82608695652173,64.1304347826087,71.73913043478261,39.130434782608695,51.08695652173913,52.17391304347826,55.43478260869565,34.78260869565217,27.17391304347826,66.30434782608695,61.95652173913044,59.78260869565217,48.91304347826087,50.0,39.130434782608695,59.78260869565217,86.95652173913044,80.43478260869566,"2,285"
Troy Brown Jr.,Chicago Bulls,SG,71,78.82352941176471,91.76470588235294,81.17647058823529,78.82352941176471,83.52941176470588,81.17647058823529,52.94117647058823,85.88235294117646,82.3529411764706,83.52941176470588,68.23529411764706,81.17647058823529,100.0,94.11764705882354,95.29411764705883,70.58823529411765,82.3529411764706,35.294117647058826,82.3529411764706,63.529411764705884,69.41176470588235,63.529411764705884,76.47058823529412,94.11764705882354,75.29411764705883,88.23529411764706,90.58823529411765,71.76470588235294,88.23529411764706,38.8235294117647,70.58823529411765,56.470588235294116,84.70588235294117,42.35294117647059,58.8235294117647,91.76470588235294,84.70588235294117,83.52941176470588,64.70588235294117,67.05882352941177,54.11764705882353,80.0,58.8235294117647,87.05882352941177,"2,436"
